"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,387.696179,162.333584,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,452.367529,225.342110,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,579.833174,647.816533,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,537.026384,242.134729,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,585.071550,278.032125,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,109.472226,89.186509,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,235.339392,50.615806,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,260.993470,33.505278,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,595.059162,1685.733633,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,271.228443,16.387763,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,350.377430,54.976122,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,548.009974,521.510737,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkReplace","avgt",1,9,436.910659,221.103519,"ns/op",80000
